id,img_warm,img_cool,img_low_res,img_mid_res,img_high_res,img_bright_low,img_bright_medium,img_bright_high,img_bright_very_high,img_bedroom,img_kitchen,img_bathroom,img_living_room,img_dining_room,img_balcony,img_not_a_room
1410771583592623448,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1411458988395674036,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1411484832593734806,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1411515607335003061,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1414588568689044822,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1415024807452985450,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1416032343320648278,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1417146927247265342,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1417366525281121800,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1418069926970129172,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1418905884001557672,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1419561581326440858,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1420182813483999493,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1421115819779479903,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1421863439732400822,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1423840950654669851,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1425285265830987806,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1425333390782351278,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1425900523584983607,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
1426659894467082803,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1428027801816583834,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1429044690166278311,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1432423429531393037,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1435146102797276331,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
32711,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
352772,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
353640,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
359841,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
34981,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
364030,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
365911,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
377161,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
384063,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
384464,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
385049,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
49968,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
58512,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
71520,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
72436,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
408599,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
417239,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
424137,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
424294,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
425639,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
72794,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
75411,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
432482,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
438102,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
439057,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
443110,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
443222,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
443909,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
449854,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
80004,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
462062,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
469157,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
469177,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
472062,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
473459,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
477256,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
481739,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
487233,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
490803,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
147275,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
507667,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
510923,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
512368,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
517407,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
519631,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
520389,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
528979,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
171816,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
534410,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
543342,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
188267,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
197267,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
558366,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
558886,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
206167,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
209673,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
568129,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
568185,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
572646,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
576046,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
578558,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
582364,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
234375,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
241614,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
584348,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
585762,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
588268,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
594580,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
598329,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
615381,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
630517,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
636702,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
256982,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
265491,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
268017,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
269467,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
273229,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
645513,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
659469,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
662879,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
273932,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
275336,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
275346,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
275350,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
283231,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
290535,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
291160,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
670782,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
315769,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
320506,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
330745,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
330766,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
330957,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
341563,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
684643,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
688946,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
689713,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
346018,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
715036,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
721378,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
721470,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
721471,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
721478,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
721479,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
721504,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
721509,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
721510,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
721512,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
742156,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
742241,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
743612,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
744153,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
722742,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
729078,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
746086,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
748693,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
756588,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
757149,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
759769,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
896367,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
912414,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
915823,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
916232,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
764452,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
767596,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
917308,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
918481,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
919483,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
922906,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
925557,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
770175,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
773886,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
775644,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
933094,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
934979,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
936734,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
936781,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
937331,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
777476,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
777587,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
937657,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
938006,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
939692,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
939792,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
790404,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
791061,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
945007,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
945564,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
946122,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
947269,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
951364,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
956256,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
956768,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
801237,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
804268,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
961548,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
963289,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
963533,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
965712,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
967346,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
811918,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
814172,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
814202,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
814226,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
976595,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
977631,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
977745,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
979073,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
982492,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
820497,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
821100,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
821523,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
823272,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
827250,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
832755,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
839655,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
986015,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
986101,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
986639,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
986867,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
988917,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
840123,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
842126,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
846423,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
852195,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1001959,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1002233,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1002372,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1007939,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1008717,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1011083,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1018647,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1020452,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1025707,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1034761,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
865191,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1060614,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1060747,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1067338,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1068523,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1068919,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
871899,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
877884,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
879969,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1069572,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1070322,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1074936,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1075855,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1077851,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1078585,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1079887,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1084712,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1085376,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1091090,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1094548,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1098894,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
888988,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
892906,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
892927,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
892943,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
892949,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
893052,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
895091,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1100506,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
1102498,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1109989,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1114170,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1204161,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1206820,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1207330,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1125212,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1129827,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1139791,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1207407,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1207452,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1147333,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1149191,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1150128,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
1213201,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1161417,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1164746,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1169088,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1169142,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1169191,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1186442,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
1215451,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1216365,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1216600,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1186559,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1190491,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1193162,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1193842,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1197169,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1197458,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1222415,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1199380,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1199594,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1202829,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1229996,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1397748,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1402772,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1406337,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1234006,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1235805,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1241225,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1242215,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1242470,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1242745,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1410802,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1418456,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1424841,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1426674,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1429809,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1254174,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1255085,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1258555,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1440247,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1446649,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1447244,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1454173,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1457218,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
1266363,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1266491,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1269238,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1458524,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1471893,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
1472974,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1474914,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1477381,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1274139,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1276036,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1282669,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1284165,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1480728,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1481054,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1481221,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1490933,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1491111,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1497324,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
1523790,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1523802,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1290278,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1293412,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1295958,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1296121,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1305640,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1524083,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1540924,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
1554416,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1563402,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1563823,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1579898,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1310443,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1580396,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1580522,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1580586,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1580624,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1583837,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1310606,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1312051,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1320149,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1328996,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1607133,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1613942,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1614109,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1616453,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1329993,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1330353,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1624014,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1635995,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
1331957,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1332929,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1661060,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1670427,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1681925,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1338105,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1338121,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1338956,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1343256,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1691556,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1695711,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
1702721,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1721486,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1738660,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1739507,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1776811,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1810923,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1387806,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1391124,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1395001,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1957157,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1958839,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1825397,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1830012,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1830917,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1831778,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1966739,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1834026,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1839552,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1858192,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1867951,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1868652,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1882669,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1882719,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
